salary,season_start,team,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_WS,height,position,shoots,weight,draft_age
2025000,1999,Vancouver Grizzlies,0.6,50.5,0.0,73.8,709,12.5,7.4,23.1,205.74,Center and Power Forward,Left,106.59412,22.0
2250000,2000,Vancouver Grizzlies,0.6,50.5,0.0,73.8,709,12.5,7.4,23.1,205.74,Center and Power Forward,Left,106.59412,22.0
2475000,2001,New York Knicks,0.6,50.5,0.0,73.8,709,12.5,7.4,23.1,205.74,Center and Power Forward,Left,106.59412,22.0
2700000,2002,New York Knicks,0.6,50.5,0.0,73.8,709,12.5,7.4,23.1,205.74,Center and Power Forward,Left,106.59412,22.0
2925000,2003,New York Knicks,0.6,50.5,0.0,73.8,709,12.5,7.4,23.1,205.74,Center and Power Forward,Left,106.59412,22.0
3150000,2004,Chicago Bulls,0.6,50.5,0.0,73.8,709,12.5,7.4,23.1,205.74,Center and Power Forward,Left,106.59412,22.0
3500000,2005,Chicago Bulls,0.6,50.5,0.0,73.8,709,12.5,7.4,23.1,205.74,Center and Power Forward,Left,106.59412,22.0
2200000,2006,Charlotte Bobcats,0.6,50.5,0.0,73.8,709,12.5,7.4,23.1,205.74,Center and Power Forward,Left,106.59412,22.0
2376000,2007,Charlotte Bobcats,0.6,50.5,0.0,73.8,709,12.5,7.4,23.1,205.74,Center and Power Forward,Left,106.59412,22.0
2741880,2004,Dallas Mavericks,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
2947440,2005,Dallas Mavericks,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
3153120,2006,Dallas Mavericks,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
3995003,2007,New Jersey Nets,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
7800000,2008,New Jersey Nets,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
8400000,2009,New Jersey Nets,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
8981000,2010,Utah Jazz,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
9319000,2011,Utah Jazz,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
8500000,2012,Atlanta Hawks,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
1272279,2013,Dallas Mavericks,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
3878000,2014,Dallas Mavericks,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
4053000,2015,Dallas Mavericks,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
4228000,2016,Dallas Mavericks,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
4402546,2017,Denver Nuggets,3.9,43.2,32.5,79.6,985,16.0,10.8,54.9,190.5,Point Guard and Shooting Guard,Right,83.91452,21.0
1519200,2014,Denver Nuggets,2.1,46.0,36.5,80.2,312,13.7,12.4,16.0,193.04,Shooting Guard,Right,95.25431999999999,20.0
1587480,2015,Denver Nuggets,2.1,46.0,36.5,80.2,312,13.7,12.4,16.0,193.04,Shooting Guard,Right,95.25431999999999,20.0
1655880,2016,Denver Nuggets,2.1,46.0,36.5,80.2,312,13.7,12.4,16.0,193.04,Shooting Guard,Right,95.25431999999999,20.0
2550055,2017,Denver Nuggets,2.1,46.0,36.5,80.2,312,13.7,12.4,16.0,193.04,Shooting Guard,Right,95.25431999999999,20.0
884879,2014,Cleveland Cavaliers,1.5,47.5,42.7,79.7,262,11.9,9.4,10.4,198.12,Shooting Guard,Right,98.883056,23.0
845059,2015,Orlando Magic,1.5,47.5,42.7,79.7,262,11.9,9.4,10.4,198.12,Shooting Guard,Right,98.883056,23.0
980431,2016,Brooklyn Nets,1.5,47.5,42.7,79.7,262,11.9,9.4,10.4,198.12,Shooting Guard,Right,98.883056,23.0
1524305,2017,Brooklyn Nets,1.5,47.5,42.7,79.7,262,11.9,9.4,10.4,198.12,Shooting Guard,Right,98.883056,23.0
350000,1993,Dallas Mavericks,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
455000,1994,Dallas Mavericks,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
725000,1995,Dallas Mavericks,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
1200000,1996,Philadelphia 76ers,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
1440000,1997,New Jersey Nets,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
1680000,1998,New Jersey Nets,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
1920000,1999,New Jersey Nets,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
2160000,2000,New Jersey Nets,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
2400000,2001,New Jersey Nets,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
2640000,2002,New Jersey Nets,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
2500000,2003,New Jersey Nets,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
2500000,2004,Cleveland Cavaliers,1.4,42.6,34.8,79.0,800,12.8,7.2,28.7,195.57999999999998,Point Guard and Shooting Guard,Right,86.18248,23.0
160000,1985,Houston Rockets,1.1,43.4,5.0,84.2,207,13.3,7.0,3.1,195.57999999999998,Shooting Guard,Right,88.45044,22.0
180000,1987,Golden State Warriors,1.1,43.4,5.0,84.2,207,13.3,7.0,3.1,195.57999999999998,Shooting Guard,Right,88.45044,22.0
1418160,2011,Milwaukee Bucks,1.9,47.1,36.4,82.2,546,16.7,15.4,39.4,205.74,Power Forward and Small Forward,Right,106.59412,19.0
1524480,2012,Orlando Magic,1.9,47.1,36.4,82.2,546,16.7,15.4,39.4,205.74,Power Forward and Small Forward,Right,106.59412,19.0
1545840,2013,Orlando Magic,1.9,47.1,36.4,82.2,546,16.7,15.4,39.4,205.74,Power Forward and Small Forward,Right,106.59412,19.0
2380594,2014,Orlando Magic,1.9,47.1,36.4,82.2,546,16.7,15.4,39.4,205.74,Power Forward and Small Forward,Right,106.59412,19.0
16000000,2015,Detroit Pistons,1.9,47.1,36.4,82.2,546,16.7,15.4,39.4,205.74,Power Forward and Small Forward,Right,106.59412,19.0
17200000,2016,Detroit Pistons,1.9,47.1,36.4,82.2,546,16.7,15.4,39.4,205.74,Power Forward and Small Forward,Right,106.59412,19.0
16000000,2017,Los Angeles Clippers,1.9,47.1,36.4,82.2,546,16.7,15.4,39.4,205.74,Power Forward and Small Forward,Right,106.59412,19.0
945000,2016,Memphis Grizzlies,2.8,37.3,29.4,77.9,145,10.3,7.0,3.2,198.12,Point Guard,Right,96.615096,21.0
1312611,2017,Memphis Grizzlies,2.8,37.3,29.4,77.9,145,10.3,7.0,3.2,198.12,Point Guard,Right,96.615096,21.0
316969,2000,Milwaukee Bucks,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
465850,2001,Milwaukee Bucks,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
638679,2003,San Antonio Spurs,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
1400000,2004,Charlotte Bobcats,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
1540000,2005,Sacramento Kings,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
1680000,2006,Sacramento Kings,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
242640,2006,Los Angeles Clippers,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
2300000,2007,Utah Jazz,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
2484000,2008,Los Angeles Clippers,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
451866,2009,Phoenix Suns,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
69518,2009,New Orleans Hornets,2.3,41.7,31.5,78.8,341,12.2,4.8,8.6,190.5,Point Guard,Right,83.91452,22.0
1394520,2017,Los Angeles Lakers,1.3,43.5,36.1,69.5,130,10.6,7.9,5.5,195.57999999999998,Shooting Guard,Right,97.52228,22.0
862560,2000,Dallas Mavericks,0.8,46.0,10.0,65.9,205,12.5,5.6,4.7,203.2,Power Forward and Small Forward,Left,99.79024,20.0
927360,2001,Dallas Mavericks,0.8,46.0,10.0,65.9,205,12.5,5.6,4.7,203.2,Power Forward and Small Forward,Left,99.79024,20.0
992040,2002,Denver Nuggets,0.8,46.0,10.0,65.9,205,12.5,5.6,4.7,203.2,Power Forward and Small Forward,Left,99.79024,20.0
663679,2003,Phoenix Suns,0.8,46.0,10.0,65.9,205,12.5,5.6,4.7,203.2,Power Forward and Small Forward,Left,99.79024,20.0
332817,2001,Chicago Bulls,1.8,44.5,31.8,76.5,644,8.4,5.8,13.8,195.57999999999998,Shooting Guard and Small Forward,Right,90.7184,22.0
512435,2002,Chicago Bulls,1.8,44.5,31.8,76.5,644,8.4,5.8,13.8,195.57999999999998,Shooting Guard and Small Forward,Right,90.7184,22.0
638679,2003,Minnesota Timberwolves,1.8,44.5,31.8,76.5,644,8.4,5.8,13.8,195.57999999999998,Shooting Guard and Small Forward,Right,90.7184,22.0
4350000,2004,Minnesota Timberwolves,1.8,44.5,31.8,76.5,644,8.4,5.8,13.8,195.57999999999998,Shooting Guard and Small Forward,Right,90.7184,22.0
4350000,2005,Minnesota Timberwolves,1.8,44.5,31.8,76.5,644,8.4,5.8,13.8,195.57999999999998,Shooting Guard and Small Forward,Right,90.7184,22.0
4350000,2006,Minnesota Timberwolves,1.8,44.5,31.8,76.5,644,8.4,5.8,13.8,195.57999999999998,Shooting Guard and Small Forward,Right,90.7184,22.0
4350000,2007,New Jersey Nets,1.8,44.5,31.8,76.5,644,8.4,5.8,13.8,195.57999999999998,Shooting Guard and Small Forward,Right,90.7184,22.0
4350000,2008,New Jersey Nets,1.8,44.5,31.8,76.5,644,8.4,5.8,13.8,195.57999999999998,Shooting Guard and Small Forward,Right,90.7184,22.0
4350000,2009,New Jersey Nets,1.8,44.5,31.8,76.5,644,8.4,5.8,13.8,195.57999999999998,Shooting Guard and Small Forward,Right,90.7184,22.0
160000,1984,Atlanta Hawks,0.5,44.1,29.2,81.1,578,9.2,2.8,9.8,208.28,Power Forward and Center,Right,106.59412,22.0
180000,1985,Atlanta Hawks,0.5,44.1,29.2,81.1,578,9.2,2.8,9.8,208.28,Power Forward and Center,Right,106.59412,22.0
210000,1987,Atlanta Hawks,0.5,44.1,29.2,81.1,578,9.2,2.8,9.8,208.28,Power Forward and Center,Right,106.59412,22.0
220000,1988,Miami Heat,0.5,44.1,29.2,81.1,578,9.2,2.8,9.8,208.28,Power Forward and Center,Right,106.59412,22.0
450000,1990,Detroit Pistons,0.5,44.1,29.2,81.1,578,9.2,2.8,9.8,208.28,Power Forward and Center,Right,106.59412,22.0
500000,1991,Denver Nuggets,0.5,44.1,29.2,81.1,578,9.2,2.8,9.8,208.28,Power Forward and Center,Right,106.59412,22.0
600000,1992,Denver Nuggets,0.5,44.1,29.2,81.1,578,9.2,2.8,9.8,208.28,Power Forward and Center,Right,106.59412,22.0
1182600,2001,Charlotte Hornets,0.3,23.2,0.0,50.0,27,-1.5,1.2,-0.5,205.74,Power Forward and Small Forward,Right,109.76926399999999,22.0
1271400,2002,New Orleans Hornets,0.3,23.2,0.0,50.0,27,-1.5,1.2,-0.5,205.74,Power Forward and Small Forward,Right,109.76926399999999,22.0
1360080,2003,New Orleans Hornets,0.3,23.2,0.0,50.0,27,-1.5,1.2,-0.5,205.74,Power Forward and Small Forward,Right,109.76926399999999,22.0
2028600,2007,Sacramento Kings,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
2180760,2008,Sacramento Kings,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
2332800,2009,Sacramento Kings,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
2974320,2010,Philadelphia 76ers,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
4051024,2011,Philadelphia 76ers,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
8500000,2012,Philadelphia 76ers,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
6500000,2013,Philadelphia 76ers,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
5305000,2014,Los Angeles Clippers,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
5543725,2015,Charlotte Hornets,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
6348759,2016,Milwaukee Bucks,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
2007059,2017,Milwaukee Bucks,1.9,45.7,35.0,71.6,684,14.0,8.7,22.6,215.9,Power Forward and Center,Right,111.13004,19.0
650000,1988,Philadelphia 76ers,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
1000000,1990,Philadelphia 76ers,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
805000,1991,Philadelphia 76ers,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
2400000,1992,Philadelphia 76ers,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
2400000,1993,Charlotte Hornets,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
2500000,1994,Charlotte Hornets,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
2500000,1995,Seattle SuperSonics,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
2604000,1996,Seattle SuperSonics,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
3124100,1997,Seattle SuperSonics,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
3644000,1998,Seattle SuperSonics,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
4164100,1999,Chicago Bulls,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
3560000,2000,Chicago Bulls,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
1200000,2000,Charlotte Hornets,2.9,46.1,39.4,87.0,983,16.3,14.7,90.6,190.5,Shooting Guard,Right,86.18248,22.0
1748760,2003,Washington Wizards,1.1,41.5,35.6,79.8,427,10.8,8.3,10.2,200.66,Shooting Guard and Small Forward,Right,99.79024,22.0
1879920,2004,Washington Wizards,1.1,41.5,35.6,79.8,427,10.8,8.3,10.2,200.66,Shooting Guard and Small Forward,Right,99.79024,22.0
2011080,2005,Washington Wizards,1.1,41.5,35.6,79.8,427,10.8,8.3,10.2,200.66,Shooting Guard and Small Forward,Right,99.79024,22.0
2564127,2006,Washington Wizards,1.1,41.5,35.6,79.8,427,10.8,8.3,10.2,200.66,Shooting Guard and Small Forward,Right,99.79024,22.0
1200000,2007,Detroit Pistons,1.1,41.5,35.6,79.8,427,10.8,8.3,10.2,200.66,Shooting Guard and Small Forward,Right,99.79024,22.0
1910000,2008,New Jersey Nets,1.1,41.5,35.6,79.8,427,10.8,8.3,10.2,200.66,Shooting Guard and Small Forward,Right,99.79024,22.0
2062800,2009,New Jersey Nets,1.1,41.5,35.6,79.8,427,10.8,8.3,10.2,200.66,Shooting Guard and Small Forward,Right,99.79024,22.0
100000,1985,Utah Jazz,0.4,48.2,0.0,50.0,212,8.4,2.6,2.9,213.36,Center,Right,92.98636,22.0
2356320,2010,Utah Jazz,3.4,44.6,36.4,82.1,589,17.5,15.1,47.9,203.2,Power Forward and Small Forward,Right,102.0582,20.0
2532960,2011,Utah Jazz,3.4,44.6,36.4,82.1,589,17.5,15.1,47.9,203.2,Power Forward and Small Forward,Right,102.0582,20.0
2709720,2012,Utah Jazz,3.4,44.6,36.4,82.1,589,17.5,15.1,47.9,203.2,Power Forward and Small Forward,Right,102.0582,20.0
3452183,2013,Utah Jazz,3.4,44.6,36.4,82.1,589,17.5,15.1,47.9,203.2,Power Forward and Small Forward,Right,102.0582,20.0
14746000,2014,Utah Jazz,3.4,44.6,36.4,82.1,589,17.5,15.1,47.9,203.2,Power Forward and Small Forward,Right,102.0582,20.0
15409570,2015,Utah Jazz,3.4,44.6,36.4,82.1,589,17.5,15.1,47.9,203.2,Power Forward and Small Forward,Right,102.0582,20.0
16073140,2016,Utah Jazz,3.4,44.6,36.4,82.1,589,17.5,15.1,47.9,203.2,Power Forward and Small Forward,Right,102.0582,20.0
29727900,2017,Boston Celtics,3.4,44.6,36.4,82.1,589,17.5,15.1,47.9,203.2,Power Forward and Small Forward,Right,102.0582,20.0
1020960,2010,Minnesota Timberwolves,0.5,34.7,26.9,76.7,72,9.0,2.9,0.2,198.12,Small Forward,Right,102.0582,24.0
1097520,2011,Oklahoma City Thunder,0.5,34.7,26.9,76.7,72,9.0,2.9,0.2,198.12,Small Forward,Right,102.0582,24.0
1174080,2012,Houston Rockets,0.5,34.7,26.9,76.7,72,9.0,2.9,0.2,198.12,Small Forward,Right,102.0582,24.0
80413,2012,Minnesota Timberwolves,0.5,34.7,26.9,76.7,72,9.0,2.9,0.2,198.12,Small Forward,Right,102.0582,24.0
978600,2001,Washington Wizards,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
1051920,2002,Washington Wizards,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
1125360,2003,Washington Wizards,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
1735305,2004,Washington Wizards,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
4000000,2005,Washington Wizards,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
4500000,2006,Washington Wizards,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
5000000,2007,Washington Wizards,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
5500000,2008,Washington Wizards,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
6000000,2009,Dallas Mavericks,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
6900000,2010,Dallas Mavericks,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
7624500,2011,Dallas Mavericks,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
6299000,2012,Dallas Mavericks,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
2050000,2012,Charlotte Bobcats,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
2050000,2013,Charlotte Bobcats,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
7798000,2014,Dallas Mavericks,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
2213688,2014,Cleveland Cavaliers,0.5,52.8,0.0,58.7,816,14.6,6.8,43.8,213.36,Center,Right,121.562656,22.0
975600,2005,Houston Rockets,2.1,42.3,38.8,77.3,348,12.3,8.2,14.7,190.5,Point Guard and Shooting Guard,Right,83.91452,23.0
1048800,2006,Houston Rockets,2.1,42.3,38.8,77.3,348,12.3,8.2,14.7,190.5,Point Guard and Shooting Guard,Right,83.91452,23.0
1122000,2007,Houston Rockets,2.1,42.3,38.8,77.3,348,12.3,8.2,14.7,190.5,Point Guard and Shooting Guard,Right,83.91452,23.0
1962378,2008,Houston Rockets,2.1,42.3,38.8,77.3,348,12.3,8.2,14.7,190.5,Point Guard and Shooting Guard,Right,83.91452,23.0
884881,2009,Indiana Pacers,2.1,42.3,38.8,77.3,348,12.3,8.2,14.7,190.5,Point Guard and Shooting Guard,Right,83.91452,23.0
992680,2010,Sacramento Kings,2.1,42.3,38.8,77.3,348,12.3,8.2,14.7,190.5,Point Guard and Shooting Guard,Right,83.91452,23.0
791000,1995,Atlanta Hawks,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
910000,1996,Atlanta Hawks,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
1028400,1997,Atlanta Hawks,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
4725000,1998,Atlanta Hawks,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
5318437,1999,Atlanta Hawks,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
5910000,2000,Atlanta Hawks,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
6500312,2001,Atlanta Hawks,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
7091250,2002,Atlanta Hawks,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
7682188,2003,Atlanta Hawks,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
8273125,2004,Dallas Mavericks,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
1138500,2005,Cleveland Cavaliers,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
1178348,2006,Utah Jazz,0.6,46.9,19.2,63.9,652,14.5,7.8,28.0,205.74,Power Forward and Center and Small Forward,Right,106.59412,23.0
250000,1997,Cleveland Cavaliers,1.6,43.6,14.0,71.5,260,9.2,7.3,3.3,200.66,Small Forward,Right,97.52228,22.0
250000,1998,Cleveland Cavaliers,1.6,43.6,14.0,71.5,260,9.2,7.3,3.3,200.66,Small Forward,Right,97.52228,22.0
2400000,1999,Cleveland Cavaliers,1.6,43.6,14.0,71.5,260,9.2,7.3,3.3,200.66,Small Forward,Right,97.52228,22.0
2700000,2000,Cleveland Cavaliers,1.6,43.6,14.0,71.5,260,9.2,7.3,3.3,200.66,Small Forward,Right,97.52228,22.0
3000000,2001,Golden State Warriors,1.6,43.6,14.0,71.5,260,9.2,7.3,3.3,200.66,Small Forward,Right,97.52228,22.0
75000,1987,Philadelphia 76ers,1.5,40.5,0.0,68.1,22,6.7,5.7,-0.4,195.57999999999998,Shooting Guard,Right,88.45044,22.0
350000,1985,Seattle SuperSonics,3.6,47.2,33.2,77.6,871,13.4,8.9,32.1,187.96,Point Guard,Right,79.3786,22.0
339250,1987,Philadelphia 76ers,3.6,47.2,33.2,77.6,871,13.4,8.9,32.1,187.96,Point Guard,Right,79.3786,22.0
275000,1988,Philadelphia 76ers,3.6,47.2,33.2,77.6,871,13.4,8.9,32.1,187.96,Point Guard,Right,79.3786,22.0
125000,1990,Detroit Pistons,3.6,47.2,33.2,77.6,871,13.4,8.9,32.1,187.96,Point Guard,Right,79.3786,22.0
1957080,2009,Charlotte Bobcats,1.9,44.0,32.7,79.3,535,13.4,11.2,18.3,195.57999999999998,Shooting Guard,Right,97.52228,22.0
2103840,2010,Charlotte Bobcats,1.9,44.0,32.7,79.3,535,13.4,11.2,18.3,195.57999999999998,Shooting Guard,Right,97.52228,22.0
2250600,2011,Charlotte Bobcats,1.9,44.0,32.7,79.3,535,13.4,11.2,18.3,195.57999999999998,Shooting Guard,Right,97.52228,22.0
3101327,2012,Charlotte Bobcats,1.9,44.0,32.7,79.3,535,13.4,11.2,18.3,195.57999999999998,Shooting Guard,Right,97.52228,22.0
6000000,2013,Charlotte Bobcats,1.9,44.0,32.7,79.3,535,13.4,11.2,18.3,195.57999999999998,Shooting Guard,Right,97.52228,22.0
6000000,2014,Charlotte Hornets,1.9,44.0,32.7,79.3,535,13.4,11.2,18.3,195.57999999999998,Shooting Guard,Right,97.52228,22.0
6000000,2015,Portland Trail Blazers,1.9,44.0,32.7,79.3,535,13.4,11.2,18.3,195.57999999999998,Shooting Guard,Right,97.52228,22.0
9000000,2016,Philadelphia 76ers,1.9,44.0,32.7,79.3,535,13.4,11.2,18.3,195.57999999999998,Shooting Guard,Right,97.52228,22.0
1000000,2017,Philadelphia 76ers,1.9,44.0,32.7,79.3,535,13.4,11.2,18.3,195.57999999999998,Shooting Guard,Right,97.52228,22.0
287500,1998,Vancouver Grizzlies,0.7,36.5,40.0,55.6,30,9.0,3.2,-0.2,203.2,Small Forward,Right,102.511792,22.0
75000,1987,Cleveland Cavaliers,1.5,39.3,0.0,60.7,22,6.4,3.0,-0.2,193.04,Shooting Guard and Point Guard,Right,88.45044,22.0
247000,1996,Philadelphia 76ers,0.6,41.6,16.7,80.3,114,10.6,3.3,2.1,205.74,Power Forward,Left,99.79024,22.0
425000,1998,New Jersey Nets,0.6,41.6,16.7,80.3,114,10.6,3.3,2.1,205.74,Power Forward,Left,99.79024,22.0
